record_uid,batch,source_file,record_index,model,generated_at_utc,sir_id,report_date,incident_date,location_details,where_clear,location_text_raw,country_or_area,location_type,precision_level,geocodable,geocodable_query,lat,lon,uncertainty_note,dead_confirmed,injured_confirmed,missing_confirmed,dead_possible_min,dead_possible_max,possible_violations_count,context_note,libyan_coast_guard_involved,evidence_quote,confidence,evidence_pages
155,pad-2020-00167,pdfs/pad-2020-00167/SIR_Part_1.pdf,11,gemini-2.5-flash,2026-02-16 23:35:25.70972+01,10071/2020,2020-01-09,2020-01-08,"Evros Area, detected by Hellenic Police Officers patrolling the operational area of Text Removed - Justification 3.","Evros River, Greece",0.0000000000,Greece,land,approximate,true,"Evros River, Greece",,,Specific location within Evros Area is redacted.,1,0,0,0,0,0,Hellenic Police officers found a dead body of a male (20-25 years old) in the Evros Area during a patrol. No travel documents were found. The body was transferred to Alexandroupolis Hospital for autopsy.,false,"detected a dead body (male), age betwen 20-25 years old in Evros Area.",high,"25,26"
784,sir_10079.2025_redacted,pdfs/sir_10079.2025_redacted/SIR_10079.2025_Redacted.pdf,0,gemini-2.5-flash,2026-02-17 14:53:31.944947+01,10079/2025,2025-03-20,2025-01-12,"An assault occurred in Serbia, involving a person off duty from JO SERBIA 2024. The victim was hospitalized and an official investigation was opened. The exact location of the assault is redacted.","An assault occurred in Serbia, involving a person off duty from JO SERBIA 2024, who was hospitalized and an investigation was opened.",reported in the frame of JO SERBIA 2024,Serbia,land,broad,false,,,,The exact location of the assault is redacted in the document.,,1,,,,0,"An off-duty individual involved in JO SERBIA 2024 was assaulted, hospitalized, and an official investigation was initiated.",false,Assault on [redacted] while off duty reported in the frame of JO SERBIA 2024,medium,"1,2,3"
281,pad-2020-00217,pdfs/pad-2020-00217/Doc_4.pdf,4,gemini-2.5-flash,2026-02-17 09:53:46.520741+01,10112/2019,2019-09-27,2019-09-27,,"North of Oinousses, near Chios island",,"Chios, Greece",sea,approximate,true,"North of Oinousses, Chios island, Greece",,,"Coordinates are 0.0, but textual description is clear.",6,,0,,,0,"A capsized boat was detected north of Oinousses, near Chios island. 12 persons were rescued. Initially, 2 corpses were recovered and 4 persons were missing, but later all 4 missing persons were found dead, bringing the total dead to 6. A SAR operation was launched. One facilitator (TUR) was arrested.",false,A capsized boat was detected by Text Removed - Justification 6 in the area north of Oinousses (near Chios island). 12 persons have been rescued and 2 corpses have been recovered. and 'At 13:45 LT HCG was informed that all missing 4 persons were found dead under the capsized boat.',high,"9,10"
58,pad-2020-00078,pdfs/pad-2020-00078/SirExport_JO_Poseidon_2019_2_Releasable.pdf,3,gemini-2.5-flash,2026-02-17 08:41:07.510174+01,10128/2019,2019-09-29,2019-09-29,Moria camp,"Moria camp, Lesvos island",Moria camp,"Lesvos, Greece",facility,exact,true,"Moria camp, Lesvos, Greece",,,,1,0,0,,,0,"Protesting migrants set fire inside and outside Moria camp, demanding transfer to mainland. One Afghan woman died in the fire. Migrants clashed with police and firefighters. Several people brought to hospital. Police reinforcement ordered from Piraeus.",false,Protesting migrants have set fire inside and outside the Moria camp... One woman (AFG) died in the fire... Several people were brought to the hospital.,high,"7,8"
626,pad-2025-00339,pdfs/pad-2025-00339/10137-2020_redacted.pdf,0,gemini-2.5-flash,2026-02-17 13:13:35.815457+01,10137/2020,2020-01-13,2019-11-01,Lesvos,"Lesvos island, Greece",Lesvos,Lesvos island,land,broad,true,"Lesvos, Greece",,,"Latitude and Longitude are 0.000000, indicating placeholder values. Location is specified as Lesvos, which is an island.",0,0,0,0,0,3,"A complaint was forwarded to Human Resources regarding a cultural mediator's alleged improper behaviour from November 2019 to January 2020 on Lesvos. The mediator was accused of humiliating migrants, taking copies of travel documents with a mobile phone, and searching bags. Legal provisions allegedly violated include the EU Charter of Fundamental Rights (Article 8(2) on personal data, Article 4 on torture/inhuman treatment) and Frontex Code of Conduct (Article 10 on Behavioural Standards). The cultural mediator was suspended from future Frontex deployments following conversations, and a final report was produced on 15.04.2021.",false,"The alleged improper behaviour of the cultural mediator concerned was observed while interacting with migrants performing alleged actions of humiliation, taking copies of migrant's travel documents with a mobile phone, searching the migrants' bags, etc.",high,"1,2"
644,pad-2025-00339,pdfs/pad-2025-00339/SIR_10142_2018.pdf,0,gemini-2.5-flash,2026-02-17 13:20:00.393598+01,10142/2018,2018-11-18,2018-11-06,"The incident occurred in the Evros area, involving multiple pushbacks across a border river. Specific location within the operational area is redacted.","Evros area, border river between Greece and Turkey","Text Removed - Operational Area, Evros area",Evros area (Greece/Turkey border),land,broad,true,Evros River border,,,Specific location within Evros area is redacted.,,,,,,4,"An interviewee reported two incidents in the Evros area. On November 7th, 2018, after landing, he and other migrants were attacked, forced back across the river, stripped, beaten, and robbed of valuables. On November 10th, 2018, after crossing the river again, he and others were intercepted, beaten, robbed, forced to undress, and pushed back. The interviewee was apprehended on November 14th, 2018, and interviewed on November 16th, 2018. He did not wish to file a complaint and provided limited details, possibly due to fear, and there were doubts about translation accuracy.",false,"the interviewee stated that he was pushed back, assaulted, treated inhumanly and robbed... forced to go back through the river after their valuables were taken away, after the men were stripped naked and after they were beaten.",medium,"1,2"
645,pad-2025-00339,pdfs/pad-2025-00339/SIR_10149_2018.pdf,0,gemini-2.5-flash,2026-02-17 13:20:21.998415+01,10149/2018,2018-12-05,2018-12-04,"Bodies of three migrants found in Turkey close to the Greek border, allegedly after being forced back by Greek Police across the Evros River.","Turkey, near the Greek border, by the Evros River",in Turkey close to the Greek border. According to a migrant apprehended by Turkish authorities at least one of the dead migrants was part of a group of migrants who were forced back to Turkey by Greek Police after having reached Greece by crossing the Evros River.,Turkey (near Greek border),land,broad,true,Evros River border Turkey Greece,,,,3,0,0,,,1,"Bodies of three migrants found in Turkey close to the Greek border, allegedly after being forced back by Greece.",false,3 dead migrants found in Turkey close to the Greek border. According to a migrant apprehended by Turkish authorities at least one of the dead migrants was part of a group of migrants who were forced back to Turkey by Greek Police after having reached Greece by crossing the Evros River.,high,1
529,pad-2024-00314,pdfs/pad-2024-00314/SIR_10152-2024_Final_Report_rps.pdf,0,gemini-2.5-flash,2026-02-17 11:14:38.387713+01,10152/2024,2024-05-20,2023-12-23,"Incident occurred in Serbia, near the border with Bulgaria, involving migrants who had crossed from North Macedonia. The migrants were forced to cross into Bulgaria twice and were eventually apprehended in Bulgarian territory.",Serbia-Bulgaria border area,"at the [redacted] Bulgaria, Serbia from North Macedonia, border with Bulgaria, Bulgarian territory",Serbia-Bulgaria border area,land,approximate,true,Serbia Bulgaria border,,,"Specific location within the border area is redacted or not provided, and the migrant could not recognize the exact location on a map.",0,0,0,0,0,3,"A group of five migrants, after crossing into Serbia from North Macedonia, was stopped twice by Serbian police on 23 and 24 December 2023. Allegations include ill-treatment (beating, punching, kicking, gunpoint), destruction of mobile phones, theft of money (at least 200 EUR), and forced collective expulsion to Bulgaria. The migrants were eventually apprehended by Bulgarian authorities. Serbian authorities denied the allegations, stating no record of such incidents.",false,"The Fundamental Rights Office concludes as likely that a group of five migrants was apprehended by the Serbian police in Serbia, and subsequently forced to cross the border to Bulgaria. The Office was unable to independently corroborate the alleged theft and ill-treatment but considers possible, that the group was subjected to ill-treatment.",high,"1,2,3,4"
749,pad-2025-00427,pdfs/pad-2025-00427/Old_Cat.1_SIRs_2017__Doc_3_redacted.pdf,3,gemini-2.5-flash,2026-02-17 14:40:56.124217+01,10154/2017,2017-04-07,2017-04-06,HotSpot Text removed - Reporting Tolls,hotspot,HotSpot Text removed - Reporting Tolls,hotspot,facility,broad,false,,,,Specific hotspot name is redacted.,,0,,0,0,0,"On 06/04/2017, at approx. [redacted] Greek time one temporary housing container caught fire. Two migrants, both of them Iraqi males (Age: 22, 23) were apprehended after the incident due to suspicion of arson, and the fire was put out. The container was completely destroyed after the fire. No persons were injured during the incident. No FX staff were present at the hotspot during the incident. HP informs that the above mentioned apprehended persons are detained at Police Premises. The police is investigating the incident. They expect to have both suspects examined by a psychologist today. Head of [redacted] is kindly being requested to inform the [redacted] on the island about such incidents as quickly as possible in the future, as they could have impact on FX activities. There is no more available info. Nothing else to report.",false,"On 06/04/2017, at approx. [redacted] Greek time one temporary housing container caught fire.",low,"7,8"
748,pad-2025-00427,pdfs/pad-2025-00427/Old_Cat.1_SIRs_2017__Doc_3_redacted.pdf,2,gemini-2.5-flash,2026-02-17 14:40:56.124217+01,10155/2017,2017-04-07,2017-04-06,HotSpot Text removed - Operational Area,Hotspot,HotSpot Text removed - Operational Area,hotspot,facility,broad,false,,,,Specific hotspot name is redacted.,,1,,0,0,0,"A Syrian male had a panic attack while being fingerprinted in the [redacted] Hotspot. FX staff report no force was used during the incident. The migrant was given immediate medical attention by FX staff and a doctor at the scene, quickly transported to hospital. FX Finger printing officers have been instructed to proceed with absolute caution in order to prevent a similar situation to occur again, since the migrant should be considered to be vulnerable person. He didn't need extraordinary assistance, nothing else to report.",false,A Syrian male had a panic attack while being fingerprinted in the [redacted] Hotspot.,low,"5,6"
747,pad-2025-00427,pdfs/pad-2025-00427/Old_Cat.1_SIRs_2017__Doc_3_redacted.pdf,1,gemini-2.5-flash,2026-02-17 14:40:56.124217+01,10156/2017,2017-04-11,2017-04-10,Minors section of RIC Text removed - Operational Area,Minors section of RIC,Minors section of RIC Text removed - Operational Area,RIC,facility,approximate,false,,,,Specific RIC not named.,,0,,0,0,0,"On 10.04.2017 around [redacted] a riot broke out in the minors section of RIC [redacted]. One tent was burnt down, one container was slightly burned. No one was injured. Situation in RIC is calm. 18.04.17 [redacted] informed that the incident will not be investigated. Anti-Riot officers present in the RIC.",false,10.04.2017 around [redacted] a riot broke out in the minors section of RIC [redacted].,low,"3,4"
329,pad-2022-00307-documents,pdfs/pad-2022-00307-documents/pad-2022-00307-documents.pdf,0,gemini-2.5-flash,2026-02-17 10:29:17.252206+01,10158/2021,2021-01-20,2021-01-19,Text removed - Operational Area,"Southeast of Lesvos island, Greece",SAR Operation Southeast of Lesvos island - 1 corpse recovered,Lesvos island,sea,broad,true,"Southeast of Lesvos island, Greece",,,"Location details are redacted, but the subject and information/allegations provide context.",1,0,0,,,0,"SAR operation for a boat in distress southeast of Lesvos island, resulting in 1 dead body recovered and 27 migrants rescued.",false,SAR Operation Southeast of Lesvos island - 1 corpse recovered,high,"1,2"
530,pad-2024-00314,pdfs/pad-2024-00314/SIR_10158_2024_Final_Report_rps.pdf,0,gemini-2.5-flash,2026-02-17 11:15:06.108249+01,10158/2024,2024-05-24,2023-12-31,"A group of migrants was apprehended by Serbian Border Police officers near a train station in Serbia, close to the Serbian-Bulgarian border, and subsequently forced to cross the border to Bulgaria by a river in a small forest. The incident occurred at the Serbian-Bulgarian border area.",Serbian-Bulgarian border area,"Bulgaria, a migrant alleged ill-treatment, theft, and collective expulsion to Bulgaria by Serbian Border Police officers. According to the report, on 31/12/2023 the group of migrants was stopped by a border police vehicle with two officers close to a [redacted] that later was joined by another two vehicles and three border police officers. Allegedly, the border police officers took the migrants' phones, money, and food, and forced them into the cars. After a short ride, upon reaching the border with Bulgaria by the river, they ordered the migrants to cross the border. According to the report, before crossing the border, the migrants were beaten by Serbian Border Police officers.","Serbia, Bulgaria",land,approximate,true,Serbian-Bulgarian border,,,"Specific locations within the border area (e.g., train station, river) are redacted.",0,0,0,0,0,3,"The incident involved Border Police officers of Serbia (participants of JO Serbia Land 2023). The Fundamental Rights Office notes that Serbian authorities denied the allegations and an internal investigation found no wrongdoing, but the Office considers the allegations possible/likely based on migrant testimony and observed injuries.",false,"The Fundamental Rights Office concludes as likely that a group of migrants was apprehended in Serbia by the Serbian Border Police, and subsequently forced to cross the border to Bulgaria. The Office was unable to independently corroborate the alleged theft and ill-treatment, but further considers possible, that the group was subjected to ill-treatment.",high,"1,2,3,4"
