record_uid,batch,source_file,record_index,model,generated_at_utc,sir_id,report_date,incident_date,location_details,where_clear,location_text_raw,country_or_area,location_type,precision_level,geocodable,geocodable_query,lat,lon,uncertainty_note,dead_confirmed,injured_confirmed,missing_confirmed,dead_possible_min,dead_possible_max,possible_violations_count,context_note,libyan_coast_guard_involved,evidence_quote,confidence,evidence_pages
624,pad-2025-00339,pdfs/pad-2025-00339/10064-2019_redacted2.pdf,0,gemini-2.5-flash,2026-02-17 13:12:59.558039+01,10064/2019,2019-08-26,2019-07-26,n/a,Croatia-Bosnia and Herzegovina border area,"Croatia, , Croatia",Croatia / Bosnia and Herzegovina,land,broad,true,Croatia Bosnia border,,,"The exact point of the incident is not specified, only the general border area between Croatia and Bosnia.",0,7,0,0,0,10,"Migrant interviewed in Vidin reported physical abuse and violence by Croatian border guards after crossing the border. Allegations include beating with batons, confiscation of valuables, separation of children from mothers, and forced return to the Bosnian side of the border (pushback). Interviewee also reported witnessing drownings. Previous attempts involved similar treatment. Incidents in Usivak Camp (Bosnia) with Bosnian Police also mentioned.",false,"Migrant informed FX about potential violation of human rights in HRV and BHI. FRO considers that the alleged facts could amount to serious breaches of the right to life, integrity, asylum, human dignity, the prohibition of torture and inhuman and degrading treatment, and of collective expulsion.",medium,"1,2"
655,pad-2025-00371,pdfs/pad-2025-00371/10064-2019.pdf,0,gemini-2.5-flash,2026-02-17 13:24:43.641629+01,10064/2019,2019-08-26,2019-07-26,n/a,Croatia,"Croatia, , Croatia",Croatia,land,broad,true,Croatia,,,,0,7,0,0,1,10,"An interview was performed with a male migrant apprehended in Vidin, who showed clear signs of physical abuse and violence. He claimed these injuries were from Croatian border guards. He reported multiple unsuccessful attempts to cross the border. During one attempt, a group of migrants (around thirty) was stopped by Croatian officers who beat them with police batons, confiscated valuables (phones), and left them standing for hours. They were then put into a truck, taken to a forest, and beaten again upon disembarking. The interviewee's friend allegedly suffered a dislocated shoulder. Previous attempts involved similar routes, with migrants being robbed, humiliated, and beaten, and children separated from mothers. The interviewee also claimed to have seen migrants drown in a river while trying to escape police brutality. FRO considers these allegations could amount to serious breaches of the right to life, integrity, asylum, human dignity, the prohibition of torture and inhuman and degrading treatment, and collective expulsion, as well as a lack of access to an effective remedy.",false,"Croatian border guards stop them and steal from them. After crossing the border with a group of migrants (around thirty), using the off line map application, they were stopped by seven/eight Croatian officers, who after a few words started to beat them with police batons.",high,"1,2"
150,pad-2020-00167,pdfs/pad-2020-00167/SIR_Part_1.pdf,6,gemini-2.5-flash,2026-02-16 23:35:25.70972+01,10065/2019,2019-08-26,2019-08-26,"National road close to Text Removed - Justification 3 village, 3 KM from the point of arrest.","National road near Alexandroupolis, Greece",0.0000000000,Greece,land,approximate,true,"Alexandroupolis, Greece",,,Specific village and road are redacted.,6,10,0,0,0,0,"A vehicle with Bulgarian plates, carrying 16 male persons, fled a border check on a national road near a village. It crashed, resulting in 6 instant deaths and 10 injuries. The two facilitators (Text Removed - Justification 5 nationals) were arrested and hospitalized. Injured migrants (9 EGY, 1 PAK) were hospitalized in Alexandroupolis. Autopsy requested for the deceased.",false,Sixteen male persons on board have been reported by HP on the spot. Six of them were instantly killed. The remaining ten persons have been transported in the hospital in order to receive proper medical treatments as they were injured and hospitalized.,high,"13,14"
60,pad-2020-00078,pdfs/pad-2020-00078/SirExport_JO_Poseidon_2019_2_Releasable.pdf,5,gemini-2.5-flash,2026-02-17 08:41:07.510174+01,10068/2019,2019-09-06,2019-09-05,"Samos in a boat, Kokkari area","Kokkari area, Samos island",Samos in a boat,"Samos, Greece",land,approximate,true,"Kokkari, Samos, Greece",,,,1,,,,,0,One dead body found in a boat in Samos. A female Syrian migrant (60-70 years old) was found dead in a boat with 13 other migrants in Kokkari area. Migrants claimed she died an hour before landing. Body transported to Samos hospital.,false,"One dead body was found in Samos in a boat... A female migrant was discovered already dead in the boat (SYR, age 60-70).",high,"11,12"
625,pad-2025-00339,pdfs/pad-2025-00339/10070-2019_redacted-ptp2.pdf,0,gemini-2.5-flash,2026-02-17 13:13:17.531749+01,10070/2019,2019-09-13,2019-09-12,,"Near the Greece-Bulgaria border, in Bulgaria","Bulgaria,, Bulgaria; [redacted] village, close to GRC-BGR borders; forest (in BGR); near the GRC border",Bulgaria,land,approximate,true,Greece Bulgaria border,,,Specific village name redacted.,0,26,0,0,0,4,"26 irregular migrants (24 men, 2 women) were apprehended by Bulgarian border police near the Greece-Bulgaria border. They alleged being victims of threats, beating, dog biting, robbery, forced nudity, humiliation, theft of phones, burning of belongings, and violent deportation by Bulgarian authorities. Frontex team members were not involved and were not on duty in the area at the time of the incident.",false,"All of them: i) Declared as victims of threats, beating, dog biting, robbery and violent deportation from BGR to GRC, from the side of the Bulgarian authorities. ii) Were naked, wearing only their underwear.",high,"1,2"
656,pad-2025-00371,pdfs/pad-2025-00371/10070-2019.pdf,0,gemini-2.5-flash,2026-02-17 13:25:07.097294+01,10070/2019,2019-09-13,2019-09-12,"Bulgaria,, Bulgaria","Near the Greece-Bulgaria border, in Bulgaria, close to a village and an old train station.","Bulgaria,, Bulgaria; village, close to GRC-BGR borders; forest (in BGR); open place near the GRC border; old train station",Bulgaria,land,approximate,true,Greece Bulgaria border,,,Specific village name and coordinates are redacted.,0,26,0,0,0,9,"On 12.09.2019, at [redacted] in [redacted] village, close to GRC-BGR borders, HP officers from [redacted] apprehended twenty six (26) irregular migrants. All of them declared as victims of threats, beating, dog biting, robbery and violent deportation from BGR to GRC, from the side of the Bulgarian authorities. They were naked, wearing only their underwear. An irregular migrant speaking for the group stated they were apprehended by BGR police in a forest, beaten by officers and bitten by police dogs. They were forced to walk, then taken by car to a police station for body and luggage search. They were then driven to an open place near the GRC border around 5:00 A.M. They were asked for money, and when none was given, they were forced to take off their clothes and humiliated. BGR officers searched clothes and bags, took all phones, beat them with batons, burned belongings, and told them to go straight to Greece. The migrants followed orders, went into a ditch, and eventually reached an old train station in Greece. Hellenic Police provided clothes, water, and food to the apprehended migrants. Frontex team members deployed in the operational area (neither in GRC nor in BGR) were not involved in this case and had no contact with any migrants on the relevant dates.",false,"Declared as victims of threats, beating, dog biting, robbery and violent deportation from BGR to GRC, from the side of the Bulgarian authorities. ii) Were naked, wearing only their underwear.",high,"1,2"
117,pad-2020-00145,pdfs/pad-2020-00145/FOA_LAND_2019_SIR.pdf,0,gemini-2.5-flash,2026-02-16 18:04:06.483657+01,10071/2020,2020-01-09,2020-01-08,"Dead body found in Evros River. Hellenic Police Officers detected a dead body (male), age between 20-25 years old in Evros Area.","Evros River area, Greece",Evros River / Evros Area,Greece,land,broad,true,"Evros River area, Greece",,,,1,,,,,0,"On 08.01.2020 at 13:30 Hellenic Police Officers detected a dead body (male), age between 20-25 years old in Evros Area. No travel document found. Body transferred to Alexandroupolis hospital for autopsy to identify reason of death. The result of autopsy will be available in a follow-up SIR.",false,"Dead body found in Evros River. Dead persons: 1. On 08.01.2020 at 13:30 Hellenic Police Officers of Text Removed - Justification 4, who were patrolling the operational area Text Removed - Justification 4, detected a dead body (male), age betwen 20-25 years old in Evros Area.",medium,"1,2"
155,pad-2020-00167,pdfs/pad-2020-00167/SIR_Part_1.pdf,11,gemini-2.5-flash,2026-02-16 23:35:25.70972+01,10071/2020,2020-01-09,2020-01-08,"Evros Area, detected by Hellenic Police Officers patrolling the operational area of Text Removed - Justification 3.","Evros River, Greece",0.0000000000,Greece,land,approximate,true,"Evros River, Greece",,,Specific location within Evros Area is redacted.,1,0,0,0,0,0,Hellenic Police officers found a dead body of a male (20-25 years old) in the Evros Area during a patrol. No travel documents were found. The body was transferred to Alexandroupolis Hospital for autopsy.,false,"detected a dead body (male), age betwen 20-25 years old in Evros Area.",high,"25,26"
304,pad-2020-00217,pdfs/pad-2020-00217/Doc_9.pdf,0,gemini-2.5-flash,2026-02-17 09:56:16.099089+01,10071/2020,2020-01-09,2020-01-08,"Dead body found in Evros River area, Greece, by Hellenic Police during patrol.","Evros River area, Greece","Evros River, Evros Area",Greece,land,broad,true,"Evros River, Greece",,,Coordinates provided are placeholders (0.0).,1,0,0,,,0,"A dead body (male, 20-25 years old) was found in the Evros River area by Hellenic Police officers during a patrol. No travel documents were found. The body was transferred to Alexandroupolis hospital for autopsy to determine the cause of death.",false,"Subject: Dead body found in Evros River. Dead persons: 1. On 08.01.2020 at 13:30 Hellenic Police Officers of Text Removed - Justification 4, who were patrolling the operational area Text Removed - Justification 4, detected a dead body (male), age betwen 20-25 years old in Evros Area. No travel document have been found.",medium,"1,2"
784,sir_10079.2025_redacted,pdfs/sir_10079.2025_redacted/SIR_10079.2025_Redacted.pdf,0,gemini-2.5-flash,2026-02-17 14:53:31.944947+01,10079/2025,2025-03-20,2025-01-12,"An assault occurred in Serbia, involving a person off duty from JO SERBIA 2024. The victim was hospitalized and an official investigation was opened. The exact location of the assault is redacted.","An assault occurred in Serbia, involving a person off duty from JO SERBIA 2024, who was hospitalized and an investigation was opened.",reported in the frame of JO SERBIA 2024,Serbia,land,broad,false,,,,The exact location of the assault is redacted in the document.,,1,,,,0,"An off-duty individual involved in JO SERBIA 2024 was assaulted, hospitalized, and an official investigation was initiated.",false,Assault on [redacted] while off duty reported in the frame of JO SERBIA 2024,medium,"1,2,3"
59,pad-2020-00078,pdfs/pad-2020-00078/SirExport_JO_Poseidon_2019_2_Releasable.pdf,4,gemini-2.5-flash,2026-02-17 08:41:07.510174+01,10112/2019,2019-09-27,2019-09-27,area north of Oinousses (near Chios island),"Sea area north of Oinousses, near Chios island",area north of Oinousses (near Chios island),"Aegean Sea, Greece",sea,approximate,true,"North of Oinousses, Chios, Greece",,,,6,,,,,0,"A capsized boat detected north of Oinousses. 12 persons rescued, 2 corpses recovered. Initially 4 persons missing, later found dead. Total 6 dead. One facilitator (TUR) arrested. Incident under investigation.",false,A capsized boat was detected... 12 persons have been rescued and 2 corpses have been recovered... all missing 4 persons were found dead under the capsized boat.,high,"9,10"
281,pad-2020-00217,pdfs/pad-2020-00217/Doc_4.pdf,4,gemini-2.5-flash,2026-02-17 09:53:46.520741+01,10112/2019,2019-09-27,2019-09-27,,"North of Oinousses, near Chios island",,"Chios, Greece",sea,approximate,true,"North of Oinousses, Chios island, Greece",,,"Coordinates are 0.0, but textual description is clear.",6,,0,,,0,"A capsized boat was detected north of Oinousses, near Chios island. 12 persons were rescued. Initially, 2 corpses were recovered and 4 persons were missing, but later all 4 missing persons were found dead, bringing the total dead to 6. A SAR operation was launched. One facilitator (TUR) was arrested.",false,A capsized boat was detected by Text Removed - Justification 6 in the area north of Oinousses (near Chios island). 12 persons have been rescued and 2 corpses have been recovered. and 'At 13:45 LT HCG was informed that all missing 4 persons were found dead under the capsized boat.',high,"9,10"
